date,code,ticker,name,market,sector33_code,sector33,sector17_code,sector17,size_code,size,is_equity
,8927,8927.T,明豊エンタープライズ,Standard,,不動産業,,,,,True
,8928,8928.T,穴吹興産,Standard,,不動産業,,,,,True
,8929,8929.T,青山財産ネットワークス,Standard,,不動産業,,,,,True
,8931,8931.T,和田興産,Standard,,不動産業,,,,,True
,8934,8934.T,サンフロンティア不動産,Prime,,不動産業,,,,,True
,8935,8935.T,ＦＪネクストホールディングス,Prime,,不動産業,,,,,True
,8938,8938.T,グローム・ホールディングス,Growth,,不動産業,,,,,True
,8940,8940.T,インテリックス,Standard,,不動産業,,,,,True
,8944,8944.T,ランドビジネス,Standard,,不動産業,,,,,True
,8945,8945.T,サンネクスタグループ,Standard,,不動産業,,,,,True
,8946,8946.T,ＡＳＩＡＮ　ＳＴＡＲ,Standard,,不動産業,,,,,True
,8995,8995.T,誠建設工業,Standard,,不動産業,,,,,True
,8996,8996.T,ハウスフリーダム,Standard,,不動産業,,,,,True
,8999,8999.T,グランディハウス,Prime,,不動産業,,,,,True
,9001,9001.T,東武鉄道,Prime,,陸運業,,,,,True
,9003,9003.T,相鉄ホールディングス,Prime,,陸運業,,,,,True
,9005,9005.T,東急,Prime,,陸運業,,,,,True
,9006,9006.T,京浜急行電鉄,Prime,,陸運業,,,,,True
,9007,9007.T,小田急電鉄,Prime,,陸運業,,,,,True
,9008,9008.T,京王電鉄,Prime,,陸運業,,,,,True
,9009,9009.T,京成電鉄,Prime,,陸運業,,,,,True
,9010,9010.T,富士急行,Prime,,陸運業,,,,,True
,9012,9012.T,秩父鉄道,Standard,,陸運業,,,,,True
,9017,9017.T,新潟交通,Standard,,陸運業,,,,,True
,9020,9020.T,東日本旅客鉄道,Prime,,陸運業,,,,,True
,9021,9021.T,西日本旅客鉄道,Prime,,陸運業,,,,,True
,9022,9022.T,東海旅客鉄道,Prime,,陸運業,,,,,True
,9023,9023.T,東京地下鉄,Prime,,陸運業,,,,,True
,9024,9024.T,西武ホールディングス,Prime,,陸運業,,,,,True
,9025,9025.T,鴻池運輸,Prime,,陸運業,,,,,True
,9028,9028.T,ゼロ,Standard,,陸運業,,,,,True
,9029,9029.T,ヒガシホールディングス,Standard,,陸運業,,,,,True
,9031,9031.T,西日本鉄道,Prime,,陸運業,,,,,True
,9033,9033.T,広島電鉄,Standard,,陸運業,,,,,True
,9034,9034.T,南総通運,Standard,,陸運業,,,,,True
,9036,9036.T,東部ネットワーク,Standard,,陸運業,,,,,True
,9037,9037.T,ハマキョウレックス,Prime,,陸運業,,,,,True
,9039,9039.T,サカイ引越センター,Prime,,陸運業,,,,,True
,9041,9041.T,近鉄グループホールディングス,Prime,,陸運業,,,,,True
,9042,9042.T,阪急阪神ホールディングス,Prime,,陸運業,,,,,True
,9044,9044.T,南海電気鉄道,Prime,,陸運業,,,,,True
,9045,9045.T,京阪ホールディングス,Prime,,陸運業,,,,,True
,9046,9046.T,神戸電鉄,Prime,,陸運業,,,,,True
,9048,9048.T,名古屋鉄道,Prime,,陸運業,,,,,True
,9049,9049.T,京福電気鉄道,Standard,,陸運業,,,,,True
,9051,9051.T,センコン物流,Standard,,陸運業,,,,,True
,9052,9052.T,山陽電気鉄道,Prime,,陸運業,,,,,True
,9057,9057.T,遠州トラック,Standard,,陸運業,,,,,True
,9059,9059.T,カンダホールディングス,Standard,,陸運業,,,,,True
,9060,9060.T,日本ロジテム,Standard,,陸運業,,,,,True
,9063,9063.T,岡山県貨物運送,Standard,,陸運業,,,,,True
,9064,9064.T,ヤマトホールディングス,Prime,,陸運業,,,,,True
,9065,9065.T,山九,Prime,,陸運業,,,,,True
,9067,9067.T,丸運,Standard,,陸運業,,,,,True
,9068,9068.T,丸全昭和運輸,Prime,,陸運業,,,,,True
,9069,9069.T,センコーグループホールディングス,Prime,,陸運業,,,,,True
,9072,9072.T,ニッコンホールディングス,Prime,,陸運業,,,,,True
,9073,9073.T,京極運輸商事,Standard,,陸運業,,,,,True
,9074,9074.T,日本石油輸送,Standard,,陸運業,,,,,True
,9075,9075.T,福山通運,Prime,,陸運業,,,,,True
,9076,9076.T,セイノーホールディングス,Prime,,陸運業,,,,,True
,9081,9081.T,神奈川中央交通,Prime,,陸運業,,,,,True
,9082,9082.T,大和自動車交通,Standard,,陸運業,,,,,True
,9083,9083.T,神姫バス,Standard,,陸運業,,,,,True
,9087,9087.T,タカセ,Standard,,陸運業,,,,,True
,9090,9090.T,ＡＺ－ＣＯＭ丸和ホールディングス,Prime,,陸運業,,,,,True
,9101,9101.T,日本郵船,Prime,,海運業,,,,,True
,9104,9104.T,商船三井,Prime,,海運業,,,,,True
,9107,9107.T,川崎汽船,Prime,,海運業,,,,,True
,9110,9110.T,ＮＳユナイテッド海運,Prime,,海運業,,,,,True
,9115,9115.T,明海グループ,Standard,,海運業,,,,,True
,9119,9119.T,飯野海運,Prime,,海運業,,,,,True
,9127,9127.T,玉井商船,Standard,,海運業,,,,,True
,9130,9130.T,共栄タンカー,Standard,,海運業,,,,,True
,9142,9142.T,九州旅客鉄道,Prime,,陸運業,,,,,True
,9143,9143.T,ＳＧホールディングス,Prime,,陸運業,,,,,True
,9145,9145.T,ビーイングホールディングス,Standard,,陸運業,,,,,True
,9147,9147.T,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,Prime,,陸運業,,,,,True
,9158,9158.T,シーユーシー,Growth,,サービス業,,,,,True
,9159,9159.T,Ｗ　ＴＯＫＹＯ,Growth,,サービス業,,,,,True
,9160,9160.T,ノバレーゼ,Standard,,サービス業,,,,,True
,9162,9162.T,ブリーチ,Growth,,サービス業,,,,,True
,9163,9163.T,ナレルグループ,Growth,,サービス業,,,,,True
,9165,9165.T,クオルテック,Growth,,サービス業,,,,,True
,9166,9166.T,ＧＥＮＤＡ,Growth,,サービス業,,,,,True
,9168,9168.T,ライズ・コンサルティング・グループ,Growth,,サービス業,,,,,True
,9171,9171.T,栗林商船,Standard,,海運業,,,,,True
,9173,9173.T,東海汽船,Standard,,海運業,,,,,True
,9193,9193.T,東京汽船,Standard,,倉庫・運輸関連業,,,,,True
,9201,9201.T,日本航空,Prime,,空運業,,,,,True
,9202,9202.T,ＡＮＡホールディングス,Prime,,空運業,,,,,True
,9204,9204.T,スカイマーク,Growth,,空運業,,,,,True
,9206,9206.T,スターフライヤー,Standard,,空運業,,,,,True
,9211,9211.T,エフ・コード,Growth,,サービス業,,,,,True
,9212,9212.T,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,Growth,,サービス業,,,,,True
,9213,9213.T,セイファート,Standard,,サービス業,,,,,True
,9214,9214.T,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,Growth,,サービス業,,,,,True
,9215,9215.T,ＣａＳｙ,Growth,,サービス業,,,,,True
,9216,9216.T,ビーウィズ,Prime,,サービス業,,,,,True
,9218,9218.T,メンタルヘルステクノロジーズ,Growth,,サービス業,,,,,True
,9219,9219.T,ギックス,Growth,,サービス業,,,,,True
,9220,9220.T,エフビー介護サービス,Standard,,サービス業,,,,,True
,9221,9221.T,フルハシＥＰＯ,Standard,,サービス業,,,,,True
,9223,9223.T,ＡＳＮＯＶＡ,Growth,,サービス業,,,,,True
,9225,9225.T,ブリッジコンサルティンググループ,Growth,,サービス業,,,,,True
,9227,9227.T,マイクロ波化学,Growth,,サービス業,,,,,True
,9229,9229.T,サンウェルズ,Prime,,サービス業,,,,,True
,9233,9233.T,アジア航測,Standard,,空運業,,,,,True
,9235,9235.T,売れるネット広告社グループ,Growth,,サービス業,,,,,True
,9236,9236.T,ジャパンＭ＆Ａソリューション,Growth,,サービス業,,,,,True
,9237,9237.T,笑美面,Growth,,サービス業,,,,,True
,9238,9238.T,バリュークリエーション,Growth,,サービス業,,,,,True
,9240,9240.T,デリバリーコンサルティング,Growth,,サービス業,,,,,True
,9241,9241.T,フューチャーリンクネットワーク,Growth,,サービス業,,,,,True
,9242,9242.T,メディア総研,Growth,,サービス業,,,,,True
,9244,9244.T,デジタリフト,Growth,,サービス業,,,,,True
,9245,9245.T,リベロ,Growth,,サービス業,,,,,True
,9246,9246.T,プロジェクトホールディングス,Growth,,サービス業,,,,,True
,9247,9247.T,ＴＲＥホールディングス,Prime,,サービス業,,,,,True
,9248,9248.T,人・夢・技術グループ,Standard,,サービス業,,,,,True
,9249,9249.T,日本エコシステム,Standard,,サービス業,,,,,True
,9250,9250.T,ＧＲＣＳ,Growth,,サービス業,,,,,True
,9251,9251.T,ＡＢ＆Ｃｏｍｐａｎｙ,Growth,,サービス業,,,,,True
,9252,9252.T,ラストワンマイル,Growth,,サービス業,,,,,True
,9253,9253.T,スローガン,Growth,,サービス業,,,,,True
,9254,9254.T,ラバブルマーケティンググループ,Growth,,サービス業,,,,,True
,9256,9256.T,サクシード,Growth,,サービス業,,,,,True
,9258,9258.T,ＣＳ－Ｃ,Growth,,サービス業,,,,,True
,9259,9259.T,タカヨシホールディングス,Growth,,サービス業,,,,,True
,9262,9262.T,シルバーライフ,Standard,,小売業,,,,,True
,9264,9264.T,ポエック,Standard,,卸売業,,,,,True
,9265,9265.T,ヤマシタヘルスケアホールディングス,Standard,,卸売業,,,,,True
,9267,9267.T,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,Prime,,小売業,,,,,True
,9268,9268.T,オプティマスグループ,Standard,,卸売業,,,,,True
,9270,9270.T,バリュエンスホールディングス,Growth,,卸売業,,,,,True
,9271,9271.T,和心,Growth,,小売業,,,,,True
,9272,9272.T,ブティックス,Growth,,サービス業,,,,,True
,9273,9273.T,コーア商事ホールディングス,Prime,,卸売業,,,,,True
,9274,9274.T,ＫＰＰグループホールディングス,Prime,,卸売業,,,,,True
,9278,9278.T,ブックオフグループホールディングス,Prime,,小売業,,,,,True
,9279,9279.T,ギフトホールディングス,Prime,,小売業,,,,,True
,9301,9301.T,三菱倉庫,Prime,,倉庫・運輸関連業,,,,,True
,9302,9302.T,三井倉庫ホールディングス,Prime,,倉庫・運輸関連業,,,,,True
,9303,9303.T,住友倉庫,Prime,,倉庫・運輸関連業,,,,,True
,9304,9304.T,澁澤倉庫,Prime,,倉庫・運輸関連業,,,,,True
,9305,9305.T,ヤマタネ,Prime,,卸売業,,,,,True
,9306,9306.T,東陽倉庫,Standard,,倉庫・運輸関連業,,,,,True
,9307,9307.T,杉村倉庫,Standard,,倉庫・運輸関連業,,,,,True
,9308,9308.T,乾汽船,Standard,,海運業,,,,,True
,9310,9310.T,日本トランスシティ,Prime,,倉庫・運輸関連業,,,,,True
,9311,9311.T,アサガミ,Standard,,倉庫・運輸関連業,,,,,True
,9312,9312.T,ケイヒン,Standard,,倉庫・運輸関連業,,,,,True
,9313,9313.T,丸八倉庫,Standard,,倉庫・運輸関連業,,,,,True
,9319,9319.T,中央倉庫,Prime,,倉庫・運輸関連業,,,,,True
,9322,9322.T,川西倉庫,Standard,,倉庫・運輸関連業,,,,,True
,9324,9324.T,安田倉庫,Prime,,倉庫・運輸関連業,,,,,True
,9325,9325.T,ファイズホールディングス,Standard,,倉庫・運輸関連業,,,,,True
,9326,9326.T,関通,Growth,,倉庫・運輸関連業,,,,,True
,9327,9327.T,イー・ロジット,Standard,,倉庫・運輸関連業,,,,,True
,9330,9330.T,揚羽,Growth,,サービス業,,,,,True
,9331,9331.T,キャスター,Growth,,サービス業,,,,,True
,9332,9332.T,ＮＩＳＳＯホールディングス,Prime,,サービス業,,,,,True
,9336,9336.T,大栄環境,Prime,,サービス業,,,,,True
,9337,9337.T,トリドリ,Growth,,サービス業,,,,,True
,9338,9338.T,ＩＮＦＯＲＩＣＨ,Growth,,サービス業,,,,,True
,9339,9339.T,コーチ・エィ,Standard,,サービス業,,,,,True
,9340,9340.T,アソインターナショナル,Standard,,サービス業,,,,,True
,9341,9341.T,ＧＥＮＯＶＡ,Prime,,サービス業,,,,,True
,9342,9342.T,スマサポ,Growth,,サービス業,,,,,True
,9343,9343.T,アイビス,Growth,,サービス業,,,,,True
,9344,9344.T,アクシスコンサルティング,Growth,,サービス業,,,,,True
,9345,9345.T,ビズメイツ,Growth,,サービス業,,,,,True
,9346,9346.T,ココルポート,Growth,,サービス業,,,,,True
,9347,9347.T,日本管財ホールディングス,Prime,,サービス業,,,,,True
,9348,9348.T,ｉｓｐａｃｅ,Growth,,サービス業,,,,,True
,9351,9351.T,東洋埠頭,Standard,,倉庫・運輸関連業,,,,,True
,9353,9353.T,櫻島埠頭,Standard,,倉庫・運輸関連業,,,,,True
,9355,9355.T,リンコーコーポレーション,Standard,,倉庫・運輸関連業,,,,,True
,9360,9360.T,鈴与シンワート,Standard,,情報・通信業,,,,,True
,9361,9361.T,伏木海陸運送,Standard,,倉庫・運輸関連業,,,,,True
,9362,9362.T,兵機海運,Standard,,倉庫・運輸関連業,,,,,True
,9363,9363.T,大運,Standard,,倉庫・運輸関連業,,,,,True
,9364,9364.T,上組,Prime,,倉庫・運輸関連業,,,,,True
,9365,9365.T,トレーディア,Standard,,倉庫・運輸関連業,,,,,True
,9366,9366.T,サンリツ,Standard,,倉庫・運輸関連業,,,,,True
,9367,9367.T,大東港運,Standard,,倉庫・運輸関連業,,,,,True
,9368,9368.T,キムラユニティー,Standard,,倉庫・運輸関連業,,,,,True
,9369,9369.T,キユーソー流通システム,Standard,,倉庫・運輸関連業,,,,,True
,9376,9376.T,ユーラシア旅行社,Standard,,サービス業,,,,,True
,9380,9380.T,東海運,Standard,,倉庫・運輸関連業,,,,,True
,9381,9381.T,エーアイテイー,Prime,,倉庫・運輸関連業,,,,,True
,9385,9385.T,ショーエイコーポレーション,Standard,,化学,,,,,True
,9386,9386.T,日本コンセプト,Prime,,倉庫・運輸関連業,,,,,True
,9401,9401.T,ＴＢＳホールディングス,Prime,,情報・通信業,,,,,True
,9404,9404.T,日本テレビホールディングス,Prime,,情報・通信業,,,,,True
,9405,9405.T,朝日放送グループホールディングス,Prime,,情報・通信業,,,,,True
,9408,9408.T,ＢＳＮメディアホールディングス,Standard,,情報・通信業,,,,,True
,9409,9409.T,テレビ朝日ホールディングス,Prime,,情報・通信業,,,,,True
,9412,9412.T,スカパーＪＳＡＴホールディングス,Prime,,情報・通信業,,,,,True
,9413,9413.T,テレビ東京ホールディングス,Prime,,情報・通信業,,,,,True
,9414,9414.T,日本ＢＳ放送,Standard,,情報・通信業,,,,,True
,9416,9416.T,ビジョン,Prime,,情報・通信業,,,,,True
,9417,9417.T,スマートバリュー,Standard,,情報・通信業,,,,,True
,9418,9418.T,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,Prime,,情報・通信業,,,,,True
,9419,9419.T,ワイヤレスゲート,Standard,,情報・通信業,,,,,True
,9421,9421.T,エヌジェイホールディングス,Standard,,情報・通信業,,,,,True
,9423,9423.T,フォーバル・リアルストレート,Standard,,情報・通信業,,,,,True
,9424,9424.T,日本通信,Prime,,情報・通信業,,,,,True
,9425,9425.T,ＲｅＹｕｕ　Ｊａｐａｎ,Standard,,情報・通信業,,,,,True
,9428,9428.T,クロップス,Standard,,情報・通信業,,,,,True
,9432,9432.T,ＮＴＴ,Prime,,情報・通信業,,,,,True
,9433,9433.T,ＫＤＤＩ,Prime,,情報・通信業,,,,,True
,9434,9434.T,ソフトバンク,Prime,,情報・通信業,,,,,True
,94345,94345,ソフトバンク第１回社債型種類株式,Prime,,情報・通信業,,,,,False
,94346,94346,ソフトバンク第２回社債型種類株式,Prime,,情報・通信業,,,,,False
,9435,9435.T,光通信,Prime,,情報・通信業,,,,,True
,9436,9436.T,沖縄セルラー電話,Standard,,情報・通信業,,,,,True
,9438,9438.T,エムティーアイ,Prime,,情報・通信業,,,,,True
,9439,9439.T,エム・エイチ・グループ,Standard,,サービス業,,,,,True
,9441,9441.T,ベルパーク,Standard,,情報・通信業,,,,,True
,9444,9444.T,トーシンホールディングス,Standard,,情報・通信業,,,,,True
,9445,9445.T,フォーバルテレコム,Standard,,情報・通信業,,,,,True
,9446,9446.T,サカイホールディングス,Standard,,情報・通信業,,,,,True
,9449,9449.T,ＧＭＯインターネットグループ,Prime,,情報・通信業,,,,,True
,9450,9450.T,ファイバーゲート,Standard,,情報・通信業,,,,,True
,9466,9466.T,アイドママーケティングコミュニケーション,Standard,,情報・通信業,,,,,True
,9467,9467.T,アルファポリス,Growth,,情報・通信業,,,,,True
,9468,9468.T,ＫＡＤＯＫＡＷＡ,Prime,,情報・通信業,,,,,True
,9470,9470.T,学研ホールディングス,Prime,,情報・通信業,,,,,True
,9474,9474.T,ゼンリン,Prime,,情報・通信業,,,,,True
,9475,9475.T,昭文社ホールディングス,Standard,,情報・通信業,,,,,True
,9476,9476.T,中央経済社ホールディングス,Standard,,情報・通信業,,,,,True
,9478,9478.T,ＳＥホールディングス・アンド・インキュベーションズ,Standard,,情報・通信業,,,,,True
,9501,9501.T,東京電力ホールディングス,Prime,,電気・ガス業,,,,,True
,9502,9502.T,中部電力,Prime,,電気・ガス業,,,,,True
,9503,9503.T,関西電力,Prime,,電気・ガス業,,,,,True
,9504,9504.T,中国電力,Prime,,電気・ガス業,,,,,True
,9505,9505.T,北陸電力,Prime,,電気・ガス業,,,,,True
,9506,9506.T,東北電力,Prime,,電気・ガス業,,,,,True
,9507,9507.T,四国電力,Prime,,電気・ガス業,,,,,True
,9508,9508.T,九州電力,Prime,,電気・ガス業,,,,,True
,9509,9509.T,北海道電力,Prime,,電気・ガス業,,,,,True
,9511,9511.T,沖縄電力,Prime,,電気・ガス業,,,,,True
,9513,9513.T,電源開発,Prime,,電気・ガス業,,,,,True
,9514,9514.T,エフオン,Standard,,電気・ガス業,,,,,True
,9517,9517.T,イーレックス,Prime,,電気・ガス業,,,,,True
,9519,9519.T,レノバ,Prime,,電気・ガス業,,,,,True
,9531,9531.T,東京瓦斯,Prime,,電気・ガス業,,,,,True
,9532,9532.T,大阪瓦斯,Prime,,電気・ガス業,,,,,True
,9533,9533.T,東邦瓦斯,Prime,,電気・ガス業,,,,,True
,9534,9534.T,北海道瓦斯,Prime,,電気・ガス業,,,,,True
,9535,9535.T,広島ガス,Prime,,電気・ガス業,,,,,True
,9536,9536.T,西部ガスホールディングス,Prime,,電気・ガス業,,,,,True
,9537,9537.T,北陸瓦斯,Standard,,電気・ガス業,,,,,True
,9539,9539.T,京葉瓦斯,Standard,,電気・ガス業,,,,,True
,9543,9543.T,静岡ガス,Prime,,電気・ガス業,,,,,True
,9551,9551.T,メタウォーター,Prime,,電気・ガス業,,,,,True
,9552,9552.T,Ｍ＆Ａ総研ホールディングス,Prime,,サービス業,,,,,True
,9553,9553.T,マイクロアド,Growth,,サービス業,,,,,True
,9554,9554.T,ＡＶｉＣ,Growth,,サービス業,,,,,True
