date,code,name,sector,dcs,coverage,category,dim1,dim2,dim3,dim4,dim5,part_3-a,part_3-b,part_3-c,part_3-d,part_4-a,part_4-c,part_4-d,part_5-a,part_5-b,part_5-c,part_5-d,missing,part_1-a,part_1-b,part_1-c,part_1-d,part_1-e,part_1-f,part_1-g,part_1-h,part_2-a,part_2-b,part_2-c,part_2-d,part_4-b
2026-08-18,2001,ニップン,食料品,51.01,0.2,除外,0.8892,0.5649,0.5883,0.2437,0.2644,0.6141,0.5342,0.8715,0.3333,0.2273,0.2105,0.2,0.3604,,0.4329,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,0.9898,0.8241,1.0,0.3,0.5675,0.74,0.2258,0.7263,0.3368
2026-08-18,2002,日清製粉グループ本社,食料品,41.32,0.2,除外,0.6655,0.3531,0.4634,0.1594,0.4245,0.5019,0.3358,0.5494,0.4667,0.2273,0.2105,0.2,0.8015,0.1507,0.0443,0.7017,"2,3,4,5",1.0,1.0,0.5,1.0,0.5402,0.6841,0.5,0.1,0.4348,0.58,0.2258,0.172,0.0
2026-08-18,2004,昭和産業,食料品,59.68,0.4,除外,0.8777,0.5523,0.6178,,0.3393,0.5566,0.4968,0.8846,0.5333,,0.2105,0.2,0.411,,0.607,0.0,"2,4,5",1.0,1.0,1.0,1.0,0.826,0.8955,1.0,0.3,0.4235,0.56,0.2258,1.0,0.9895
2026-08-18,2053,中部飼料,食料品,62.18,0.4,除外,0.8558,0.5813,0.7583,0.4022,0.5115,0.9521,0.3502,0.931,0.8,0.2273,0.2632,0.5,1.0,,0.5345,0.0,"2,4,5",1.0,1.0,1.0,1.0,0.6846,0.862,1.0,0.3,0.4595,0.64,0.2258,1.0,0.6182
2026-08-18,2109,ＤＭ三井製糖,食料品,51.28,0.2,除外,0.8399,0.3866,0.571,0.425,0.3418,0.5135,0.3454,0.8917,0.5333,0.2273,1.0,0.2,0.6253,,0.0383,0.3618,"2,3,4,5",1.0,0.8141,0.5,1.0,0.5052,0.8996,1.0,1.0,0.3223,0.38,0.2258,0.6182,0.2727
2026-08-18,2117,ウェルネオシュガー,食料品,54.92,0.6,監視,0.8259,0.5701,0.6226,0.1068,0.6206,0.9135,0.3069,0.8702,0.4,0.2273,0.0,0.2,0.9279,0.1429,0.4118,1.0,"2,4",1.0,0.7643,0.5,1.0,0.682,0.6607,1.0,1.0,0.4505,0.62,0.2258,0.984,0.0
2026-08-18,2121,ＭＩＸＩ,情報・通信業,13.45,0.0,除外,0.0,0.0,0.5381,,0.0,0.0,1.0,0.4191,0.7333,,0.4211,1.0,0.0,,0.0,0.0,"1,2,3,4,5",,,,,,,,,,,,,0.4182
2026-08-18,2124,ジェイエイシーリクルートメント,サービス業,15.49,0.0,除外,0.0,0.0,0.3249,0.2895,0.1601,0.0,0.5668,0.466,0.2667,0.0,0.1579,1.0,0.4991,0.1412,0.0,0.0,"1,2,3,4,5",,,,,,,,,,,,,0.0
2026-08-18,2127,日本Ｍ＆Ａセンターホールディングス,サービス業,18.32,0.0,除外,0.0,0.0,0.4504,,0.2824,0.0,0.3862,0.8155,0.6,0.0,0.2105,0.2,0.817,0.125,0.1877,0.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,212A,フィットイージー,サービス業,42.36,0.4,除外,0.0,0.6127,0.7447,,0.337,0.8243,1.0,0.7545,0.4,,0.2105,1.0,0.3856,0.5129,0.1798,0.2697,"1,4,5",,,,,,,,,0.5217,0.8,0.129,1.0,0.4727
2026-08-18,2146,ＵＴグループ,サービス業,52.84,0.2,除外,0.879,0.509,0.2155,,0.51,0.0,0.662,0.0,0.2,,0.0526,1.0,0.8091,0.2309,0.0,1.0,"2,3,4,5",1.0,0.532,0.5,1.0,1.0,1.0,1.0,1.0,0.3508,0.6118,0.129,0.9443,0.0
2026-08-18,2153,Ｅ・Ｊホールディングス,サービス業,37.4,0.2,除外,0.0,0.5457,0.6422,0.2849,0.3974,0.8002,0.3867,0.782,0.6,0.2273,0.1579,0.5,0.2589,0.1673,0.7257,0.4375,"1,2,4,5",,,,,,,,,0.3831,0.6706,0.129,1.0,0.2545
2026-08-18,2154,オープンアップグループ,サービス業,62.87,0.2,除外,0.8643,0.5456,0.544,,0.5609,0.8544,0.2893,0.6992,0.3333,,0.2105,0.2,0.8705,,0.3658,0.4466,"2,3,4,5",1.0,1.0,1.0,1.0,0.7336,0.8808,1.0,0.3,0.3958,0.7059,0.129,0.9519,0.9895
2026-08-18,2157,コシダカホールディングス,サービス業,17.23,0.0,除外,0.0,0.0,0.2063,,0.4829,0.0,0.5585,0.2,0.0667,0.0,0.2105,0.2,0.5013,0.1457,0.5332,0.7516,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,215A,タイミー,サービス業,48.09,0.4,除外,0.7227,0.0,0.6557,0.5236,0.5026,1.0,0.613,0.743,0.2667,0.8,0.1579,0.5,0.1931,,0.5147,0.7999,"2,4,5",1.0,0.5818,0.5,1.0,1.0,0.0,1.0,0.7,,,,,0.6364
2026-08-18,2160,ジーエヌアイグループ,医薬品,41.91,0.4,除外,0.757,0.0,0.511,0.2195,0.608,1.0,0.0397,0.8044,0.2,0.2727,0.1053,0.5,1.0,0.162,0.27,1.0,"2,3,4",1.0,0.7256,0.5,1.0,0.9821,0.1479,1.0,0.7,,,,,0.0
2026-08-18,2168,パソナグループ,サービス業,32.84,0.4,除外,0.0,0.0,0.6569,,0.6567,1.0,0.2309,0.5967,0.8,0.0,0.6842,1.0,0.7381,0.1466,0.7423,1.0,"1,2,4",,,,,,,,,,,,,
2026-08-18,2170,リンクアンドモチベーション,サービス業,55.11,0.2,除外,0.9539,0.5759,0.2995,0.4977,0.4282,0.0,0.5315,0.0,0.6667,0.0,1.0,0.5,0.9067,0.4039,0.4024,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,0.9116,0.7195,1.0,1.0,0.4453,0.7294,0.129,1.0,0.4909
2026-08-18,2175,エス・エム・エス,サービス業,50.05,0.4,除外,0.8681,0.7095,0.3114,0.3132,0.3001,0.0,0.2949,0.6842,0.2667,0.4,0.0526,0.2,0.3887,,0.0,0.5116,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.6451,1.0,0.3,0.7676,0.9412,0.129,1.0,0.6
2026-08-18,2181,パーソルホールディングス,サービス業,13.56,0.0,除外,0.0,0.0,0.319,0.1382,0.2209,0.4159,0.3851,0.0082,0.4667,0.0,0.0526,0.5,0.745,0.1388,0.0,0.0,"1,2,3,4,5",,,,,,,,,,,,,0.0
2026-08-18,219A,Ｈｅａｒｔｓｅｅｄ,医薬品,33.34,0.2,除外,0.0,0.0,0.7802,0.4079,0.4787,1.0,0.8714,0.7161,0.5333,0.0,0.6316,1.0,0.752,0.1628,0.0,1.0,"1,2,4,5",,,,,,,,,,,,,0.0
2026-08-18,2201,森永製菓,食料品,36.58,0.0,除外,0.233,0.4269,0.3156,,0.4879,0.3029,0.3031,0.2562,0.4,0.2273,0.2105,1.0,0.5709,0.303,0.0777,1.0,"1,2,3,4,5",0.0,0.5852,0.5,0.0,0.1654,0.5134,0.0,0.1,0.3786,0.48,0.2258,0.6234,
2026-08-18,2206,江崎グリコ,食料品,28.67,0.0,除外,0.201,0.278,0.2681,,0.3999,0.0,0.6078,0.3312,0.1333,0.3636,0.825,0.5,0.3044,0.1105,0.1848,1.0,"1,2,3,4,5",0.0,0.5139,0.5,0.0,0.3279,0.2661,0.0,0.0,0.3861,0.5,0.2258,0.0,
2026-08-18,2207,ｍｅｉｔｏ,食料品,73.58,0.6,監視,1.0,0.7223,0.535,,0.6861,0.4087,0.5874,0.2773,0.8667,,0.4737,0.2,1.0,0.4255,0.3771,0.9417,"3,4",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7234,0.94,0.2258,1.0,0.0
2026-08-18,2212,山崎製パン,食料品,40.11,0.2,除外,0.849,0.4255,0.3416,0.19,0.1995,0.0,0.4856,0.2807,0.6,0.4545,0.1053,0.2,0.2756,,0.1346,0.1884,"2,3,4,5",1.0,0.7817,0.5,1.0,0.6485,0.8618,1.0,1.0,0.2361,0.24,0.2258,1.0,0.0
2026-08-18,2220,亀田製菓,食料品,26.88,0.2,除外,0.0,0.0,0.4088,,0.6663,0.4391,0.3405,0.6558,0.2,0.4545,0.1053,0.5,0.8855,0.308,0.4715,1.0,"1,2,3,4",,,,,,,,,,,,,
2026-08-18,2222,寿スピリッツ,食料品,67.45,0.4,除外,0.9873,0.6242,0.5989,,0.4878,0.7944,0.4376,0.8301,0.3333,,0.1579,0.2,0.7552,0.4143,0.6254,0.1564,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.8983,1.0,1.0,0.551,0.72,0.2258,1.0,0.8842
2026-08-18,2229,カルビー,食料品,38.82,0.2,除外,0.7193,0.2928,0.5276,0.1182,0.283,0.5403,0.3138,0.7229,0.5333,0.2727,0.0,0.2,0.0,,0.0,0.8491,"2,3,4,5",1.0,0.648,0.5,1.0,0.5077,0.7984,1.0,0.3,0.3343,0.42,0.2258,0.1912,0.0
2026-08-18,2264,森永乳業,食料品,50.37,0.2,除外,0.7086,0.465,0.5111,0.3289,0.5047,0.7264,0.395,0.5897,0.3333,0.8,0.3158,0.2,0.5076,0.2169,0.444,0.8503,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.6686,1.0,0.0,0.7144,0.92,0.2258,0.0,0.0
2026-08-18,2267,ヤクルト本社,食料品,50.48,0.2,除外,0.9466,0.3095,0.3924,0.3854,0.49,0.0598,0.2233,0.6865,0.6,0.6364,0.0526,0.2,1.0,0.2045,0.5438,0.2117,"2,3,4,5",1.0,1.0,1.0,1.0,0.8379,0.735,1.0,1.0,0.2901,0.28,0.2258,0.4422,0.6526
2026-08-18,2269,明治ホールディングス,食料品,47.38,0.2,除外,0.9996,0.4181,0.099,,0.3783,0.0,0.3961,0.0,0.0,,0.1053,0.5,0.4823,0.134,0.0,0.8968,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.9971,1.0,1.0,0.4378,0.6,0.2258,0.4088,0.0
2026-08-18,2270,雪印メグミルク,食料品,56.52,0.4,除外,0.7126,0.6525,0.515,0.4605,0.4856,0.8374,0.424,0.3985,0.4,0.2,0.1579,0.5,0.5777,,0.0,0.8791,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.6005,1.0,0.1,0.6019,0.8,0.2258,0.9821,0.9842
2026-08-18,2281,プリマハム,食料品,30.97,0.0,除外,0.3487,0.2109,0.1781,,0.5013,0.0,0.3124,0.0,0.4,0.2273,0.1053,0.5,0.8343,0.1709,0.0,1.0,"1,2,3,4,5",0.0,0.6916,0.5,1.0,0.2201,0.2782,0.0,0.1,0.2976,0.32,0.2258,0.0,
2026-08-18,2282,日本ハム,食料品,39.95,0.0,除外,0.4375,0.3693,0.3098,,0.4813,0.0747,0.2741,0.4904,0.4,0.4545,0.1579,0.2,0.7949,0.1302,0.0,1.0,"1,2,3,4,5",0.0,0.7891,0.5,1.0,0.7718,0.3388,0.0,0.1,0.494,0.68,0.2258,0.0775,
2026-08-18,2288,丸大食品,食料品,33.92,0.0,除外,0.404,0.3615,0.1568,,0.4345,0.0,0.2937,0.0,0.3333,0.2273,0.1579,0.2,1.0,0.1143,0.0,0.6236,"1,2,3,4,5",0.0,1.0,0.5,0.0,0.5976,0.5345,0.5,0.1,0.5202,0.7,0.2258,0.0,
2026-08-18,2292,Ｓ　Ｆｏｏｄｓ,食料品,32.15,0.0,除外,0.3921,0.2051,0.2008,,0.4881,0.0952,0.1566,0.5514,0.0,0.2273,0.0,0.5,0.4187,0.1525,0.3814,1.0,"1,2,3,4,5",0.0,0.6392,0.5,1.0,0.3292,0.3686,0.0,0.3,0.2946,0.3,0.2258,0.0,
2026-08-18,2296,伊藤ハム米久ホールディングス,食料品,34.59,0.2,除外,0.0,0.1574,0.6702,,0.5559,0.6268,0.4208,0.8999,0.7333,0.2273,0.0,1.0,0.6056,0.1397,0.4782,1.0,"1,2,4,5",,,,,,,,,0.2039,0.2,0.2258,0.0,
2026-08-18,2301,学情,サービス業,32.39,0.4,除外,0.0,0.0,0.6835,,0.6122,0.93,0.2255,0.9119,0.6667,0.2273,0.0,1.0,0.9104,0.1336,0.6222,0.7826,"1,2,4",,,,,,,,,,,,,
2026-08-18,2317,システナ,情報・通信業,21.73,0.0,除外,0.0,0.2562,0.441,,0.1718,0.2034,0.4118,0.7489,0.4,0.0,0.1579,0.5,0.5574,0.1045,0.0251,0.0,"1,2,3,4,5",,,,,,,,,0.2639,0.6552,0.0323,0.0737,
2026-08-18,2326,デジタルアーツ,情報・通信業,23.0,0.0,除外,0.0,0.0,0.3742,,0.5458,0.389,0.0228,0.4852,0.6,0.0,0.8421,1.0,1.0,0.1834,0.0,1.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,2327,日鉄ソリューションズ,情報・通信業,33.93,0.2,除外,0.6502,0.0,0.5701,0.1026,0.3736,0.5312,0.4842,0.8647,0.4,0.0,0.2105,0.2,0.6271,0.1372,0.726,0.0039,"2,3,4,5",1.0,0.806,0.0,1.0,0.7831,0.3123,1.0,0.3,,,,,0.0
2026-08-18,2331,ＡＬＳＯＫ,サービス業,47.2,0.0,除外,0.4985,0.3188,0.4925,,0.5783,0.4663,0.4552,0.5817,0.4667,0.2273,0.1579,0.2,0.6585,0.252,0.4028,1.0,"1,2,3,4,5",0.0,0.7138,0.5,1.0,0.3863,0.5876,0.5,0.3,0.3388,0.5882,0.129,0.2189,
2026-08-18,2334,イオレ,サービス業,55.9,0.4,除外,0.6482,0.5106,0.6072,0.4927,0.5362,1.0,0.7884,0.0406,0.6,0.8636,0.0526,1.0,0.8043,0.1111,0.3749,0.8545,"2,4,5",1.0,0.7854,1.0,0.0,1.0,0.0,1.0,0.4,0.925,0.9882,0.129,0.0,0.0545
2026-08-18,2337,いちご,不動産業,32.29,0.0,除外,0.1859,0.2219,0.4542,,0.4297,0.5071,0.2471,0.8627,0.2,0.5909,0.8947,0.2,0.5436,0.2333,0.0,0.9417,"1,2,3,4,5",0.0,0.5437,0.5,0.0,0.3673,0.0763,0.0,0.0,0.3216,0.4048,0.1613,0.0,
2026-08-18,2353,日本駐車場開発,不動産業,27.28,0.0,除外,0.0,0.2945,0.317,,0.4798,0.0,0.3265,0.875,0.0667,0.2273,0.2105,1.0,0.5879,0.1191,0.2121,1.0,"1,2,3,4,5",,,,,,,,,0.2076,0.1905,0.1613,0.6188,
2026-08-18,2371,カカクコム,サービス業,81.75,0.8,本命,1.0,0.6503,0.6198,,1.0,1.0,0.368,0.1111,1.0,,0.9,1.0,1.0,,1.0,1.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6132,0.8588,0.129,1.0,0.9263
2026-08-18,2379,ディップ,サービス業,20.42,0.0,除外,0.0,0.0,0.3635,,0.4535,0.0,0.2044,0.7828,0.4667,0.0,0.0526,0.2,0.2474,0.1931,0.3734,1.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,2384,ＳＢＳホールディングス,陸運業,53.8,0.2,除外,0.9811,0.435,0.5088,0.2545,0.5105,0.2848,0.7952,0.4217,0.5333,0.8182,0.0,0.2,0.5266,0.339,0.1764,1.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.8486,1.0,1.0,0.6642,0.8824,0.1935,0.0,0.0
2026-08-18,2395,新日本科学,サービス業,25.44,0.0,除外,0.0,0.0,0.4333,0.2895,0.5491,0.0,1.0,0.0,0.7333,0.0,0.1579,1.0,1.0,0.1679,0.0283,1.0,"1,2,3,4,5",,,,,,,,,,,,,0.0
2026-08-18,2413,エムスリー,サービス業,14.05,0.0,除外,0.0,0.0,0.3754,,0.1867,0.2728,0.4289,0.0,0.8,0.0,0.1579,0.2,0.2387,0.0667,0.0,0.4413,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,2429,ワールドホールディングス,サービス業,49.36,0.2,除外,0.7303,0.5499,0.3928,0.2276,0.5672,0.2116,0.4194,0.5401,0.4,0.2273,0.2105,0.2,0.9156,0.1956,0.6367,0.5208,"2,3,4,5",1.0,0.7302,0.5,1.0,0.5614,0.7507,1.0,0.3,0.3883,0.6824,0.129,1.0,0.2727
2026-08-18,2432,ディー・エヌ・エー,情報・通信業,36.07,0.0,除外,0.4052,0.0,0.576,,0.4614,0.8823,0.1333,0.6882,0.6,0.7727,0.0,0.5,0.6182,0.1595,0.7925,0.2755,"1,2,3,4,5",0.0,0.7656,0.5,0.0,0.447,0.6294,0.5,0.4,,,,,
2026-08-18,2433,博報堂ＤＹホールディングス,サービス業,39.4,0.2,除外,0.7882,0.4621,0.4111,0.194,0.1146,0.2722,0.407,0.4321,0.5333,0.0,0.1579,0.2,0.1388,,0.0,0.2049,"2,3,4,5",1.0,0.9557,0.5,1.0,0.9536,0.5964,1.0,0.3,0.2489,0.4706,0.129,1.0,0.4182
2026-08-18,247A,Ａｉロボティクス,化学,38.67,0.4,除外,0.0,0.0,0.7869,,0.7598,1.0,0.7479,0.3997,1.0,0.0,0.4211,0.2,1.0,0.1429,0.8965,1.0,"1,2,4",,,,,,,,,,,,,
2026-08-18,2492,インフォマート,サービス業,50.43,0.2,除外,1.0,0.5412,0.2765,,0.1995,0.0,0.612,0.4941,0.0,,0.85,0.5,0.4086,,0.1899,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3771,0.6588,0.129,1.0,0.4182
2026-08-18,2501,サッポロホールディングス,食料品,53.93,0.4,除外,0.8577,0.6419,0.2905,0.5081,0.3985,0.0431,0.3998,0.3857,0.3333,1.0,0.1053,0.2,0.3852,,0.5446,0.2657,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.7614,1.0,0.1,0.5817,0.76,0.2258,1.0,0.7273
2026-08-18,2502,アサヒグループホールディングス,食料品,16.48,0.0,除外,0.0,0.0,0.3656,0.4562,0.0022,0.1918,0.3527,0.7847,0.1333,0.0,0.825,1.0,0.0,,0.0065,0.0,"1,2,3,4,5",,,,,,,,,,,,,0.0
2026-08-18,2503,キリンホールディングス,食料品,57.13,0.4,除外,0.9896,0.6815,0.3069,,0.3074,0.1105,0.1566,0.5604,0.4,,0.0,0.2,0.427,,0.3636,0.1316,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.917,1.0,1.0,0.6402,0.86,0.2258,1.0,0.0263
2026-08-18,2531,宝ホールディングス,食料品,61.01,0.4,除外,0.6865,0.4992,0.698,0.5794,0.5874,1.0,0.3937,0.9318,0.4667,0.9545,0.3684,0.2,0.4634,0.3423,0.5438,1.0,"2,4,5",1.0,1.0,1.0,0.0,1.0,0.4919,1.0,0.0,0.8111,0.96,0.2258,0.0,0.7947
2026-08-18,255A,ジーエルテクノホールディングス,精密機器,51.6,0.4,除外,0.6978,0.6202,0.311,0.3953,0.5557,0.3601,0.1419,0.4086,0.3333,0.8182,0.0526,0.2,0.1885,0.5556,0.4788,1.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.1826,1.0,0.4,0.8763,0.7333,0.871,0.0,0.5105
2026-08-18,256A,飛島ホールディングス,建設業,39.56,0.2,除外,0.0,0.4668,0.3627,,0.7528,0.3576,0.4265,0.3332,0.3333,0.0,0.2105,0.5,1.0,0.1379,0.8733,1.0,"1,2,3,4",,,,,,,,,0.3456,0.2059,0.7419,0.5737,
2026-08-18,2579,コカ・コーラ　ボトラーズジャパンホールディングス,食料品,42.03,0.4,除外,0.6786,0.7567,0.3371,0.3289,0.0,0.0791,0.2498,0.7531,0.2667,0.8,0.0,0.2,0.0,,0.0,0.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.4284,1.0,0.0,0.8208,0.98,0.2258,1.0,0.3158
2026-08-18,2585,ライフドリンク　カンパニー,食料品,35.45,0.4,除外,0.0,0.0,0.7524,,0.6655,1.0,0.2257,0.9173,0.8667,0.0,0.1053,1.0,1.0,0.1101,1.0,0.5518,"1,2,4",,,,,,,,,,,,,
2026-08-18,2587,サントリー食品インターナショナル,食料品,39.04,0.0,除外,0.4071,0.4186,0.2488,,0.487,0.0499,0.1961,0.4159,0.3333,0.0909,0.0526,0.2,0.747,0.1192,0.3655,0.7162,"1,2,3,4,5",0.0,0.5315,0.0,1.0,0.3874,0.5378,0.5,0.3,0.2286,0.22,0.2258,1.0,
2026-08-18,2590,ダイドーグループホールディングス,食料品,54.95,0.2,除外,0.8572,0.466,0.546,,0.3289,0.268,0.483,0.7663,0.6667,,0.1579,0.2,0.517,,0.4698,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,0.745,0.8123,1.0,0.3,0.2984,0.34,0.2258,1.0,0.6
2026-08-18,2593,伊藤園,食料品,25.58,0.2,除外,0.0,0.0,0.7389,,0.2842,1.0,0.3421,0.8136,0.8,0.0,0.1579,0.5,0.417,,0.2661,0.1695,"1,2,4,5",,,,,,,,,,,,,
2026-08-18,2594,キーコーヒー,食料品,37.5,0.2,除外,0.6657,0.1964,0.4731,0.1068,0.433,0.2452,0.3037,0.8101,0.5333,0.2273,0.0,0.2,0.5254,0.0861,0.1205,1.0,"2,3,4,5",1.0,0.5018,0.5,1.0,0.1551,0.8686,1.0,0.3,0.2459,0.26,0.2258,0.0541,0.0
2026-08-18,2602,日清オイリオグループ,食料品,43.2,0.2,除外,0.7808,0.5442,0.4087,0.1068,0.3196,0.2046,0.4047,0.4256,0.6,0.2273,0.0,0.2,0.4592,0.1339,0.0045,0.6809,"2,3,4,5",1.0,1.0,0.5,1.0,0.5906,0.8557,1.0,0.3,0.4108,0.54,0.2258,1.0,0.0
2026-08-18,2607,不二製油,食料品,70.82,0.6,監視,0.998,0.675,0.7666,,0.3933,1.0,0.8185,0.448,0.8,,0.1053,0.2,0.809,0.1209,0.4361,0.207,"4,5",1.0,1.0,1.0,1.0,1.0,0.9838,1.0,1.0,0.6342,0.84,0.2258,1.0,0.5636
2026-08-18,2613,Ｊ－オイルミルズ,食料品,51.54,0.4,除外,0.7318,0.3507,0.6679,,0.3112,0.8424,0.5275,0.6349,0.6667,,0.2105,0.2,0.4626,,0.1853,0.2856,"2,4,5",1.0,0.5642,1.0,1.0,0.2834,0.9067,1.0,0.1,0.3066,0.36,0.2258,0.5102,0.0
2026-08-18,262A,インターメスティック,小売業,32.67,0.0,除外,0.0,0.2599,0.4636,,0.5835,0.544,0.5115,0.2656,0.5333,0.9091,0.3158,0.5,1.0,0.3889,0.615,0.33,"1,2,3,4,5",,,,,,,,,0.3253,0.6174,0.0968,0.0,
2026-08-18,2653,イオン九州,小売業,24.39,0.0,除外,0.0,0.1805,0.3304,,0.4648,0.0,0.3858,0.9359,0.0,0.0,0.7368,1.0,1.0,0.1166,0.7332,0.0095,"1,2,3,4,5",,,,,,,,,0.2166,0.4087,0.0968,0.0,
2026-08-18,2659,サンエー,小売業,55.19,0.4,除外,0.9767,0.3067,0.608,0.3987,0.4696,0.5057,0.3168,0.8761,0.7333,0.5,0.4211,0.2,0.3043,0.3403,0.2338,1.0,"2,4,5",1.0,1.0,1.0,1.0,0.8838,0.9294,1.0,1.0,0.3298,0.6261,0.0968,0.174,0.4737
2026-08-18,2664,カワチ薬品,小売業,64.99,0.4,除外,0.9591,0.5306,0.626,,0.4838,0.6309,0.617,0.5893,0.6667,,0.1579,0.2,0.438,0.3665,0.1308,1.0,"2,4,5",1.0,1.0,1.0,1.0,1.0,0.9726,1.0,0.7,0.506,0.8,0.0968,0.7195,0.9474
2026-08-18,2670,エービーシー・マート,小売業,24.57,0.0,除外,0.0,0.0,0.4745,0.3234,0.4304,0.3852,0.2568,0.7893,0.4667,0.5455,0.4211,0.2,0.2027,0.3889,0.3405,0.7894,"1,2,3,4,5",,,,,,,,,,,,,0.1273
2026-08-18,2678,アスクル,小売業,22.19,0.0,除外,0.0,0.0,0.5332,,0.3545,0.1589,0.5456,0.895,0.5333,0.0,0.0,0.2,0.4673,0.1225,0.8283,0.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,2681,ゲオホールディングス,小売業,56.64,0.2,除外,0.9873,0.4285,0.3492,,0.5005,0.0,0.73,0.0,0.6667,,0.1053,0.2,0.5015,,0.0,1.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.8982,1.0,1.0,0.533,0.8348,0.0968,0.2496,0.8421
2026-08-18,2685,アンドエスティＨＤ,小売業,63.69,0.6,監視,0.8146,0.5086,0.7242,0.4553,0.6816,0.7816,0.6766,0.8385,0.6,0.8,0.0,0.2,0.473,0.4444,0.809,1.0,"2,4",1.0,1.0,1.0,0.0,1.0,0.8172,1.0,0.7,0.4258,0.7304,0.0968,0.7815,0.8211
2026-08-18,268A,リガク・ホールディングス,精密機器,59.16,0.4,除外,0.5625,0.6938,0.7022,,0.4079,1.0,0.4287,0.8466,0.5333,0.6818,0.75,0.2,0.7266,0.4927,0.4124,0.0,"1,4,5",1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.9708,0.9333,0.871,0.0,
2026-08-18,2695,くら寿司,小売業,35.17,0.4,除外,0.0,0.0,0.799,0.3134,0.6459,0.9207,0.4329,0.9092,0.9333,0.2273,0.5263,0.5,1.0,0.1186,0.4652,1.0,"1,2,4",,,,,,,,,,,,,0.0
2026-08-18,2702,日本マクドナルドホールディングス,小売業,57.3,0.2,除外,0.9593,0.3788,0.5606,0.3807,0.5854,0.9911,0.4289,0.689,0.1333,0.4545,0.5263,0.2,0.9742,0.4883,0.288,0.5912,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.674,1.0,1.0,0.5577,0.8609,0.0968,0.0,0.3421
2026-08-18,2726,パルグループホールディングス,小売業,25.83,0.0,除外,0.0,0.0,0.5236,,0.5096,0.3287,0.4358,0.8634,0.4667,0.0,0.4211,1.0,0.5855,0.1009,0.3521,1.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,2730,エディオン,小売業,64.64,0.4,除外,0.9652,0.3172,0.7899,,0.5135,1.0,0.3988,0.9608,0.8,,0.4211,0.2,0.4008,0.3889,0.3891,0.8752,"2,4,5",1.0,1.0,1.0,1.0,0.9674,0.754,1.0,1.0,0.3463,0.6522,0.0968,0.1734,0.9421
2026-08-18,2733,あらた,卸売業,29.09,0.0,除外,0.0,0.0,0.5919,,0.5717,0.8033,0.3732,0.8577,0.3333,0.0,0.2105,0.5,0.7268,0.1103,0.4495,1.0,"1,2,3,4,5",,,,,,,,,,,,,
2026-08-18,2734,サーラコーポレーション,小売業,55.44,0.4,除外,0.8624,0.5741,0.7377,0.2377,0.3603,0.5709,0.6045,0.9753,0.8,0.2273,0.1053,0.2,0.2686,0.1725,1.0,0.0,"2,4,5",1.0,0.8117,0.5,1.0,0.7709,0.8167,1.0,1.0,0.443,0.7565,0.0968,1.0,0.4182
2026-08-18,2737,トーメンデバイス,卸売業,53.39,0.4,除外,0.9671,0.8312,0.2737,,0.0637,0.0,0.6282,0.0,0.4667,,0.3684,0.2,0.191,,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.7365,1.0,1.0,0.9378,1.0,0.3871,1.0,0.0316
2026-08-18,2749,ＪＰホールディングス,サービス業,41.92,0.2,除外,0.3967,0.3124,0.2286,,0.739,0.0821,0.2802,0.4855,0.0667,0.2273,0.1579,0.2,1.0,0.1823,0.7738,1.0,"1,2,3,4",0.0,0.5935,0.5,1.0,0.569,0.2112,0.0,0.3,0.3516,0.6235,0.129,0.1453,
2026-08-18,2752,フジオフードグループ本社,小売業,7.98,0.0,除外,0.0,0.0,0.1962,,0.1228,0.0,0.162,0.2229,0.4,0.0,0.1579,0.2,0.0,,0.0,0.3685,"1,2,3,4,5",,,,,,,,,,,,,
