date,code,name,sector,dcs,coverage,category,dim1,dim2,dim3,dim4,dim5,part_2-a,part_2-b,part_2-c,part_2-d,part_3-a,part_3-b,part_3-c,part_3-d,part_4-a,part_4-c,part_4-d,part_5-a,part_5-b,part_5-c,part_5-d,missing,part_1-a,part_1-b,part_1-c,part_1-d,part_1-e,part_1-f,part_1-g,part_1-h,part_4-b
2026-08-20,2117,ウェルネオシュガー,食料品,55.52,0.4,除外,0.8445,0.582,0.6384,0.1331,0.5779,0.4423,0.66,0.2258,1.0,0.8828,0.3198,0.8842,0.4667,0.2273,0.1053,0.2,0.8067,0.1429,0.3766,0.9855,"2,4,5",1.0,0.79,0.5,1.0,0.7337,0.732,1.0,1.0,0.0
2026-08-20,2121,ＭＩＸＩ,情報・通信業,15.47,0.2,除外,0.0,0.0,0.619,,0.0,,,,,0.0,0.9937,0.7489,0.7333,,0.5263,1.0,0.0,,0.0,0.0,"1,2,4,5",,,,,,,,,0.4545
2026-08-20,2124,ジェイエイシーリクルートメント,サービス業,13.91,0.0,除外,0.0,0.0,0.3081,0.2632,0.1243,,,,,0.0,0.8991,0.0,0.3333,0.0,0.0526,1.0,0.356,0.1412,0.0,0.0,"1,2,3,4,5",,,,,,,,,0.0
2026-08-20,2127,日本Ｍ＆Ａセンターホールディングス,サービス業,17.69,0.0,除外,0.0,0.0,0.4234,,0.2842,,,,,0.0,0.3801,0.7803,0.5333,0.0,0.3158,0.2,0.7837,0.125,0.2282,0.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,212A,フィットイージー,サービス業,44.02,0.4,除外,0.0,0.6438,0.8476,,0.2692,0.618,0.8605,0.0968,1.0,0.9956,1.0,0.9282,0.4667,,0.3158,1.0,0.4041,,0.0334,0.3702,"1,4,5",,,,,,,,,0.5091
2026-08-20,2146,ＵＴグループ,サービス業,53.74,0.2,除外,0.8807,0.5249,0.2272,,0.5169,0.3634,0.6395,0.0968,1.0,0.0,0.6419,0.0,0.2667,,0.1579,1.0,0.6283,,0.0,0.9223,"2,3,4,5",1.0,0.6331,0.5,1.0,1.0,0.9123,1.0,1.0,0.0
2026-08-20,2153,Ｅ・Ｊホールディングス,サービス業,53.89,0.4,除外,0.6849,0.5744,0.6644,0.3203,0.4507,0.4564,0.7442,0.0968,1.0,0.6256,0.4778,0.8207,0.7333,0.2273,0.2632,0.5,0.2959,0.1673,0.8931,0.4466,"2,4,5",1.0,0.5392,0.5,1.0,0.4768,0.6634,1.0,0.3,0.2909
2026-08-20,2154,オープンアップグループ,サービス業,64.86,0.2,除外,0.9602,0.5345,0.5613,,0.5383,0.4066,0.6977,0.0968,0.937,0.7962,0.3545,0.6279,0.4667,,0.0,0.2,0.747,,0.3794,0.4885,"2,3,4,5",1.0,1.0,1.0,1.0,0.7678,0.9135,1.0,1.0,0.9789
2026-08-20,2157,コシダカホールディングス,サービス業,19.36,0.0,除外,0.0,0.0,0.2817,,0.4929,,,,,0.0,0.5844,0.3422,0.2,0.0,0.3158,0.2,0.513,0.1457,0.5291,0.7839,"1,2,3,4,5",,,,,,,,,
2026-08-20,215A,タイミー,サービス業,50.5,0.4,除外,0.7425,0.0,0.7057,0.559,0.5178,,,,,1.0,0.5757,0.9138,0.3333,0.8,0.2632,0.5,0.2459,,0.3608,0.9468,"2,4,5",1.0,0.7399,0.5,1.0,1.0,0.0,1.0,0.7,0.6727
2026-08-20,2160,ジーエヌアイグループ,医薬品,41.22,0.2,除外,0.7756,0.0,0.4778,0.2504,0.5574,,,,,1.0,0.0352,0.7428,0.1333,0.2727,0.2105,0.5,1.0,0.162,0.0675,1.0,"2,3,4,5",1.0,0.8187,0.5,1.0,1.0,0.1859,1.0,0.7,0.0182
2026-08-20,2168,パソナグループ,サービス業,36.31,0.4,除外,0.0,0.0,0.7923,,0.6601,,,,,0.9792,0.3776,0.8792,0.9333,0.0,0.7895,1.0,0.8452,0.1466,0.6487,1.0,"1,2,4",,,,,,,,,
2026-08-20,2170,リンクアンドモチベーション,サービス業,54.7,0.2,除外,0.949,0.5935,0.3025,0.4943,0.3955,0.4981,0.7791,0.0968,1.0,0.0,0.5434,0.0,0.6667,0.0,0.95,0.5,0.7563,0.4081,0.4178,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,0.8907,0.7012,1.0,1.0,0.5273
2026-08-20,2175,エス・エム・エス,サービス業,51.55,0.4,除外,0.8764,0.7081,0.3288,0.3368,0.3275,0.7937,0.9419,0.0968,1.0,0.0,0.2865,0.7618,0.2667,0.4,0.1579,0.2,0.3015,,0.0,0.6809,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.7114,1.0,0.3,0.5895
2026-08-20,2181,パーソルホールディングス,サービス業,13.37,0.0,除外,0.0,0.0,0.2528,0.1736,0.2422,,,,,0.0,0.5447,0.0,0.4667,0.0,0.1579,0.5,0.7266,,0.0,0.0,"1,2,3,4,5",,,,,,,,,0.0364
2026-08-20,219A,Ｈｅａｒｔｓｅｅｄ,医薬品,33.71,0.2,除外,0.0,0.0,0.7376,0.4433,0.5044,,,,,1.0,0.4611,0.9558,0.5333,0.0,0.7368,1.0,0.8656,0.1521,0.0,1.0,"1,2,4,5",,,,,,,,,0.0364
2026-08-20,2201,森永製菓,食料品,34.6,0.0,除外,0.236,0.3684,0.3671,,0.4124,0.3313,0.48,0.2258,0.4363,0.3216,0.2976,0.4491,0.4,0.2273,0.3158,1.0,0.4684,0.1548,0.0263,1.0,"1,2,3,4,5",0.0,0.569,0.5,0.0,0.1838,0.5356,0.0,0.1,
2026-08-20,2206,江崎グリコ,食料品,30.9,0.0,除外,0.2529,0.2535,0.3482,,0.3815,0.3284,0.46,0.2258,0.0,0.0484,0.6054,0.6057,0.1333,0.3636,0.0,0.5,0.2065,0.1105,0.2088,1.0,"1,2,3,4,5",0.0,0.5392,0.5,0.0,0.3014,0.2827,0.0,0.4,
2026-08-20,2207,ｍｅｉｔｏ,食料品,69.14,0.6,監視,1.0,0.7175,0.4456,,0.6026,0.7044,0.94,0.2258,1.0,0.1982,0.7175,0.0,0.8667,,0.5789,0.2,1.0,0.4456,0.0,0.9648,"3,4",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2026-08-20,2212,山崎製パン,食料品,41.82,0.2,除外,0.8574,0.4375,0.4461,0.2254,0.1248,0.2442,0.28,0.2258,1.0,0.0,0.4809,0.7702,0.5333,0.4545,0.2105,0.2,0.2086,,0.1525,0.0133,"2,3,4,5",1.0,0.8596,0.5,1.0,0.6429,0.8564,1.0,1.0,0.0364
2026-08-20,2220,亀田製菓,食料品,25.75,0.0,除外,0.0,0.0,0.4091,0.2913,0.5869,,,,,0.3295,0.3848,0.6553,0.2667,0.4545,0.2105,0.5,0.8333,0.308,0.2065,1.0,"1,2,3,4,5",,,,,,,,,0.0
2026-08-20,2222,寿スピリッツ,食料品,67.5,0.6,監視,1.0,0.6143,0.6253,,0.4603,0.5115,0.72,0.2258,1.0,0.805,0.4272,0.869,0.4,,0.2632,0.2,0.7328,0.4143,0.416,0.2781,"4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8737
2026-08-20,2229,カルビー,食料品,43.05,0.2,除外,0.8128,0.3181,0.5947,0.1313,0.2955,0.3194,0.42,0.2258,0.3071,0.5889,0.321,0.869,0.6,0.2727,0.0526,0.2,0.0,,0.0,0.8864,"2,3,4,5",1.0,0.6685,0.5,1.0,0.5216,0.8122,1.0,1.0,0.0
2026-08-20,2264,森永乳業,食料品,49.25,0.2,除外,0.6372,0.4415,0.5218,0.3553,0.5069,0.6404,0.9,0.2258,0.0,0.7709,0.4139,0.6356,0.2667,0.8,0.4211,0.2,0.4716,0.3204,0.405,0.8307,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.5974,0.5,0.0,0.0
2026-08-20,2267,ヤクルト本社,食料品,51.31,0.2,除外,0.9463,0.334,0.403,0.4091,0.473,0.2755,0.32,0.2258,0.5148,0.0774,0.2261,0.7751,0.5333,0.6364,0.1579,0.2,1.0,0.2045,0.4791,0.2085,"2,3,4,5",1.0,1.0,1.0,1.0,0.8364,0.7337,1.0,1.0,0.6421
2026-08-20,2269,明治ホールディングス,食料品,46.46,0.2,除外,1.0,0.4825,0.1823,,0.1936,0.4095,0.58,0.2258,0.7145,0.0,0.4035,0.3258,0.0,,0.2105,0.5,0.382,0.134,0.0,0.2584,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0182
2026-08-20,2270,雪印メグミルク,食料品,57.04,0.2,除外,0.7201,0.5771,0.5585,0.4842,0.5123,0.5532,0.78,0.2258,0.7494,0.8639,0.4317,0.4717,0.4667,0.2,0.2632,0.5,0.5369,,0.0,1.0,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.6604,1.0,0.1,0.9737
2026-08-20,2281,プリマハム,食料品,35.92,0.0,除外,0.3587,0.2116,0.3877,,0.479,0.2807,0.34,0.2258,0.0,0.0,0.3062,0.7111,0.5333,0.2273,0.2105,0.5,0.745,0.1709,0.0,1.0,"1,2,3,4,5",0.0,0.728,0.5,1.0,0.2425,0.2988,0.0,0.1,
2026-08-20,2282,日本ハム,食料品,43.63,0.0,除外,0.5308,0.3648,0.3813,,0.4685,0.4237,0.62,0.2258,0.1897,0.0326,0.2868,0.7391,0.4667,0.4545,0.0,0.2,0.7254,0.1302,0.0185,1.0,"1,2,3,4,5",0.0,0.7797,0.5,1.0,0.7624,0.4041,0.5,0.3,
2026-08-20,2288,丸大食品,食料品,32.8,0.0,除外,0.5562,0.3536,0.184,0.1726,0.3737,0.4885,0.7,0.2258,0.0,0.0,0.3325,0.0035,0.4,0.2273,0.2632,0.2,0.9467,0.1143,0.0,0.434,"1,2,3,4,5",1.0,1.0,0.5,0.0,0.7121,0.6374,0.5,0.1,0.0
2026-08-20,2292,Ｓ　Ｆｏｏｄｓ,食料品,33.94,0.0,除外,0.4745,0.1951,0.1875,,0.5005,0.2264,0.24,0.2258,0.0884,0.0622,0.1675,0.5202,0.0,0.2273,0.1053,0.5,0.4397,0.1525,0.41,1.0,"1,2,3,4,5",0.0,0.6751,0.5,1.0,0.3934,0.4277,0.5,0.3,
2026-08-20,2296,伊藤ハム米久ホールディングス,食料品,29.87,0.2,除外,0.0,0.0,0.6787,,0.516,,,,,0.5357,0.481,0.8981,0.8,0.2273,0.1053,1.0,0.5497,0.1397,0.3744,1.0,"1,2,4,5",,,,,,,,,
2026-08-20,2301,学情,サービス業,30.07,0.2,除外,0.0,0.0,0.5771,,0.6255,,,,,0.7866,0.2754,0.5799,0.6667,0.2273,0.0,1.0,0.9412,0.1336,0.5414,0.8858,"1,2,3,4",,,,,,,,,
2026-08-20,2317,システナ,情報・通信業,20.14,0.0,除外,0.0,0.2828,0.3651,,0.1579,0.2561,0.6752,0.0323,0.1675,0.0485,0.3778,0.634,0.4,0.0,0.0,0.5,0.5037,0.1045,0.0235,0.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,2326,デジタルアーツ,情報・通信業,23.16,0.0,除外,0.0,0.0,0.3785,,0.5481,,,,,0.1751,0.0871,0.585,0.6667,0.0,0.9474,1.0,1.0,0.1923,0.0,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,2327,日鉄ソリューションズ,情報・通信業,35.92,0.4,除外,0.7372,0.0,0.6036,0.05,0.4054,,,,,0.6083,0.4987,0.8406,0.4667,0.0,0.0,0.2,0.6558,0.1372,0.7248,0.1037,"2,4,5",1.0,0.8328,0.0,1.0,0.766,0.2985,1.0,1.0,0.0
2026-08-20,2331,ＡＬＳＯＫ,サービス業,47.84,0.0,除外,0.4406,0.3665,0.5103,,0.5961,0.3366,0.6163,0.0968,0.4166,0.3647,0.4714,0.6718,0.5333,0.2273,0.2632,0.2,0.601,0.252,0.5315,1.0,"1,2,3,4,5",0.0,0.7599,0.0,1.0,0.3815,0.583,0.5,0.3,
2026-08-20,2334,イオレ,サービス業,56.61,0.2,除外,0.675,0.4986,0.569,0.5281,0.5598,0.9092,0.9884,0.0968,0.0,1.0,0.624,0.0518,0.6,0.8636,0.1579,1.0,0.943,0.1111,0.3963,0.7888,"2,3,4,5",1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0909
2026-08-20,2337,いちご,不動産業,34.72,0.0,除外,0.2006,0.2279,0.4641,,0.4964,0.3083,0.4419,0.1613,0.0,0.6446,0.2456,0.766,0.2,0.5909,1.0,0.2,0.6248,0.2333,0.1273,1.0,"1,2,3,4,5",0.0,0.5939,0.5,0.0,0.404,0.1069,0.0,0.0,
2026-08-20,2353,日本駐車場開発,不動産業,20.84,0.0,除外,0.0,0.0,0.348,,0.4854,,,,,0.0,0.3631,0.8954,0.1333,0.2273,0.0,1.0,0.5593,0.1191,0.2634,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,2371,カカクコム,サービス業,82.35,0.8,本命,0.9993,0.6279,0.6666,,1.0,0.5778,0.8372,0.0968,1.0,1.0,0.4502,0.2162,1.0,,0.85,1.0,1.0,,1.0,1.0,4,1.0,1.0,1.0,1.0,1.0,0.9946,1.0,1.0,0.9158
2026-08-20,2379,ディップ,サービス業,20.59,0.0,除外,0.0,0.0,0.3694,,0.4544,,,,,0.0,0.2194,0.7916,0.4667,0.0,0.1579,0.2,0.2604,0.1931,0.364,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,2384,ＳＢＳホールディングス,陸運業,53.89,0.2,除外,0.9846,0.4053,0.5408,0.2809,0.4829,0.5748,0.8529,0.1935,0.0,0.4115,0.7339,0.4178,0.6,0.8182,0.1053,0.2,0.4976,0.339,0.0948,1.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.8765,1.0,1.0,0.0
2026-08-20,2395,新日本科学,サービス業,28.52,0.0,除外,0.0,0.0,0.5684,0.3158,0.542,,,,,0.0,1.0,0.4738,0.8,0.0,0.2632,1.0,1.0,0.1679,0.0,1.0,"1,2,3,4,5",,,,,,,,,0.0
2026-08-20,2413,エムスリー,サービス業,10.73,0.0,除外,0.0,0.0,0.3084,,0.1209,,,,,0.0207,0.4128,0.0,0.8,0.0,0.0,0.2,0.0,0.0606,0.0,0.4231,"1,2,3,4,5",,,,,,,,,
2026-08-20,2429,ワールドホールディングス,サービス業,49.2,0.2,除外,0.7838,0.5457,0.3886,0.1972,0.5447,0.3999,0.686,0.0968,1.0,0.1964,0.4292,0.4623,0.4667,0.2273,0.0526,0.2,0.8304,0.1956,0.6465,0.5062,"2,3,4,5",1.0,0.7528,0.0,1.0,0.6661,0.8515,1.0,1.0,0.3091
2026-08-20,2432,ディー・エヌ・エー,情報・通信業,41.33,0.0,除外,0.5788,0.0,0.5942,,0.4803,,,,,0.8824,0.1438,0.7506,0.6,0.7727,0.0,0.5,0.6299,0.1595,0.7421,0.3897,"1,2,3,4,5",0.0,0.783,0.5,1.0,0.4831,0.6641,0.5,0.7,
2026-08-20,2433,博報堂ＤＹホールディングス,サービス業,42.78,0.2,除外,0.8082,0.4686,0.5525,0.2294,0.0803,0.2658,0.5116,0.0968,1.0,0.3405,0.4035,0.9326,0.5333,0.0,0.2632,0.2,0.0291,,0.018,0.1939,"2,3,4,5",1.0,1.0,0.5,1.0,1.0,0.6654,1.0,0.3,0.4545
2026-08-20,247A,Ａｉロボティクス,化学,42.86,0.4,除外,0.0,0.0,0.936,,0.7784,,,,,1.0,0.8171,0.9268,1.0,0.0,0.5263,0.2,1.0,0.2591,0.8544,1.0,"1,2,4",,,,,,,,,
2026-08-20,2492,インフォマート,サービス業,50.91,0.2,除外,1.0,0.5561,0.2781,,0.2023,0.4185,0.7093,0.0968,1.0,0.0,0.5973,0.515,0.0,,0.8,0.5,0.3198,,0.287,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4545
2026-08-20,2501,サッポロホールディングス,食料品,54.55,0.4,除外,0.8864,0.65,0.244,0.5041,0.4431,0.5741,0.8,0.2258,1.0,0.0,0.3979,0.245,0.3333,1.0,0.0526,0.2,0.3423,,0.5449,0.4422,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.791,1.0,0.3,0.7636
2026-08-20,2502,アサヒグループホールディングス,食料品,15.37,0.0,除外,0.0,0.0,0.2974,0.4483,0.0226,,,,,0.0674,0.4253,0.4971,0.2,0.0,0.775,1.0,0.0,,0.0678,0.0,"1,2,3,4,5",,,,,,,,,0.0182
2026-08-20,2503,キリンホールディングス,食料品,56.71,0.4,除外,0.996,0.6708,0.3096,,0.2921,0.6173,0.84,0.2258,1.0,0.0845,0.1742,0.5129,0.4667,,0.1053,0.2,0.3698,,0.3137,0.1927,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.9681,1.0,1.0,0.0158
2026-08-20,2531,宝ホールディングス,食料品,62.23,0.6,監視,0.6955,0.4967,0.7409,0.6031,0.5754,0.8012,0.96,0.2258,0.0,1.0,0.4186,0.9452,0.6,0.9545,0.4737,0.2,0.5173,0.2405,0.5438,1.0,"2,5",1.0,1.0,1.0,0.0,1.0,0.5643,1.0,0.0,0.7842
2026-08-20,255A,ジーエルテクノホールディングス,精密機器,51.69,0.4,除外,0.6594,0.6141,0.3948,0.3795,0.5367,0.8757,0.7097,0.871,0.0,0.4835,0.1444,0.5513,0.4,0.8182,0.0,0.2,0.2148,0.4167,0.5153,1.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.2754,1.0,0.0,0.5
2026-08-20,256A,飛島ホールディングス,建設業,38.03,0.2,除外,0.0,0.4584,0.3307,,0.7322,0.3358,0.2206,0.7097,0.5673,0.2803,0.486,0.1564,0.4,0.0,0.0526,0.5,1.0,0.1343,0.7945,1.0,"1,2,3,4",,,,,,,,,
2026-08-20,2579,コカ・コーラ　ボトラーズジャパンホールディングス,食料品,44.17,0.4,除外,0.6832,0.7549,0.4177,0.3526,0.0,0.8138,0.98,0.2258,1.0,0.2289,0.2162,0.9591,0.2667,0.8,0.1053,0.2,0.0,,0.0,0.0,"3,4,5",1.0,1.0,1.0,0.0,1.0,0.4659,1.0,0.0,0.3053
2026-08-20,2585,ライフドリンク　カンパニー,食料品,27.58,0.2,除外,0.0,0.0,0.4934,0.25,0.6356,,,,,0.5948,0.3134,0.2655,0.8,0.0,0.0,1.0,1.0,0.1489,0.6383,0.7551,"1,2,3,4",,,,,,,,,0.0
2026-08-20,2587,サントリー食品インターナショナル,食料品,39.13,0.0,除外,0.4071,0.4141,0.274,,0.4699,0.2107,0.22,0.2258,1.0,0.0462,0.2275,0.4889,0.3333,0.0909,0.1579,0.2,0.6448,0.1192,0.3558,0.76,"1,2,3,4,5",0.0,0.5178,0.0,1.0,0.3946,0.5447,0.5,0.3,
2026-08-20,2590,ダイドーグループホールディングス,食料品,56.22,0.2,除外,0.8635,0.4974,0.5386,,0.3492,0.3239,0.44,0.2258,1.0,0.3709,0.5277,0.5226,0.7333,,0.2632,0.2,0.5685,,0.4792,0.0,"2,3,4,5",1.0,1.0,1.0,1.0,0.7714,0.8369,1.0,0.3,0.6364
2026-08-20,2593,伊藤園,食料品,26.45,0.2,除外,0.0,0.0,0.8119,0.1382,0.3723,,,,,0.7945,0.605,0.9815,0.8667,0.0,0.0526,0.5,0.457,,0.263,0.397,"1,2,4,5",,,,,,,,,0.0
2026-08-20,2594,キーコーヒー,食料品,43.87,0.2,除外,0.7677,0.179,0.4255,,0.3825,0.2301,0.26,0.2258,0.0,0.2058,0.3361,0.6267,0.5333,,0.0526,0.2,0.4884,0.0861,0.0,0.9555,"2,3,4,5",1.0,0.5443,0.5,1.0,0.1899,0.9072,1.0,1.0,0.0
2026-08-20,2602,日清オイリオグループ,食料品,45.19,0.2,除外,0.8961,0.5325,0.4139,0.1245,0.2925,0.3842,0.52,0.2258,1.0,0.1596,0.4513,0.3781,0.6667,0.2273,0.0526,0.2,0.373,0.1339,0.0,0.663,"2,3,4,5",1.0,1.0,0.5,1.0,0.7027,0.9659,1.0,1.0,0.0182
2026-08-20,2607,不二製油,食料品,68.44,0.6,監視,1.0,0.6778,0.7416,,0.3183,0.6255,0.86,0.2258,1.0,1.0,0.7877,0.3785,0.8,,0.2105,0.2,0.7985,0.1209,0.1315,0.2225,"4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6
2026-08-20,2613,Ｊ－オイルミルズ,食料品,54.26,0.4,除外,0.8679,0.3355,0.6543,,0.3128,0.2926,0.36,0.2258,0.4636,0.7687,0.5611,0.6208,0.6667,,0.0,0.2,0.4015,,0.1225,0.4146,"2,4,5",1.0,0.5803,1.0,1.0,0.3663,0.9963,1.0,1.0,0.0182
2026-08-20,262A,インターメスティック,小売業,34.04,0.2,除外,0.0,0.2784,0.4442,,0.639,0.3708,0.6783,0.0645,0.0,0.5259,0.5267,0.1907,0.5333,0.9091,0.4211,0.5,1.0,0.5556,0.6146,0.3856,"1,2,3,4",,,,,,,,,
2026-08-20,2653,イオン九州,小売業,24.03,0.0,除外,0.0,0.1691,0.3356,,0.4565,0.2033,0.4087,0.0645,0.0,0.0,0.3796,0.9629,0.0,0.0,0.8421,1.0,1.0,0.1166,0.7094,0.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,2659,サンエー,小売業,56.0,0.4,除外,0.9736,0.3037,0.6455,0.4224,0.4547,0.3068,0.5826,0.0645,0.261,0.6137,0.304,0.9308,0.7333,0.5,0.5263,0.2,0.3426,0.3403,0.2099,0.926,"2,4,5",1.0,1.0,1.0,1.0,0.8712,0.9176,1.0,1.0,0.4632
2026-08-20,2664,カワチ薬品,小売業,61.38,0.2,除外,1.0,0.472,0.5292,,0.4539,0.4631,0.7913,0.0645,0.5691,0.246,0.7348,0.4026,0.7333,,0.0,0.2,0.4489,0.3665,0.0,1.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9368
2026-08-20,2670,エービーシー・マート,小売業,26.09,0.0,除外,0.0,0.0,0.4898,0.3589,0.456,,,,,0.5444,0.2426,0.7054,0.4667,0.5455,0.5263,0.2,0.2741,0.3889,0.2871,0.8738,"1,2,3,4,5",,,,,,,,,0.1636
2026-08-20,2678,アスクル,小売業,22.71,0.0,除外,0.0,0.0,0.5489,,0.3594,,,,,0.2591,0.5202,0.8829,0.5333,0.0,0.1053,0.2,0.4811,0.1177,0.839,0.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,2681,ゲオホールディングス,小売業,57.13,0.2,除外,1.0,0.4608,0.3545,,0.4697,0.4959,0.8174,0.0645,0.4655,0.0,0.7514,0.0,0.6667,,0.2105,0.2,0.409,,0.0,1.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8316
2026-08-20,2685,アンドエスティＨＤ,小売業,62.13,0.4,除外,0.9403,0.3996,0.5836,0.4789,0.7038,0.4162,0.7391,0.0645,0.3787,0.5629,0.5887,0.6495,0.5333,0.8,0.1053,0.2,0.5163,0.4444,0.8546,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.8227,1.0,0.7,0.8105
2026-08-20,268A,リガク・ホールディングス,精密機器,57.77,0.4,除外,0.5625,0.6947,0.6153,,0.4381,0.9724,0.9355,0.871,0.0,1.0,0.3323,0.5957,0.5333,0.6818,0.7,0.2,0.6969,0.436,0.6193,0.0,"1,4,5",1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,
2026-08-20,2695,くら寿司,小売業,35.89,0.4,除外,0.0,0.0,0.8222,0.3397,0.6326,,,,,0.8913,0.5281,0.9362,0.9333,0.2273,0.6316,0.5,1.0,0.1186,0.4119,1.0,"1,2,4",,,,,,,,,0.0
2026-08-20,2702,日本マクドナルドホールディングス,小売業,58.3,0.4,除外,0.954,0.3777,0.5441,0.4044,0.6348,0.5056,0.8261,0.0645,0.1148,1.0,0.403,0.5736,0.2,0.4545,0.6316,0.2,0.9566,0.4883,0.3581,0.736,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.6321,1.0,1.0,0.3316
2026-08-20,2726,パルグループホールディングス,小売業,26.12,0.0,除外,0.0,0.0,0.54,,0.5048,,,,,0.4527,0.4167,0.824,0.4667,0.0,0.5263,1.0,0.5931,0.0917,0.3345,1.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,2730,エディオン,小売業,63.36,0.4,除外,0.9692,0.2935,0.6784,,0.5932,0.3373,0.6174,0.0645,0.1547,1.0,0.4414,0.4724,0.8,,0.5263,0.2,0.5393,0.3889,0.5678,0.8771,"2,4,5",1.0,1.0,1.0,1.0,0.9845,0.769,1.0,1.0,0.9316
2026-08-20,2733,あらた,卸売業,29.54,0.2,除外,0.0,0.0,0.6188,,0.5626,,,,,0.8421,0.3781,0.8551,0.4,0.0,0.3158,0.5,0.6831,0.1103,0.4571,1.0,"1,2,4,5",,,,,,,,,
2026-08-20,2734,サーラコーポレーション,小売業,55.08,0.4,除外,0.888,0.5586,0.7107,0.2731,0.3237,0.4222,0.7478,0.0645,1.0,0.5862,0.6297,0.8268,0.8,0.2273,0.2105,0.2,0.272,0.1725,0.8083,0.0421,"2,4,5",1.0,0.8232,0.5,1.0,0.856,0.9247,1.0,1.0,0.4545
2026-08-20,2737,トーメンデバイス,卸売業,53.9,0.4,除外,0.9701,0.8328,0.3147,,0.0383,0.9442,1.0,0.3871,1.0,0.0,0.6245,0.2342,0.4,,0.4737,0.2,0.1148,,0.0,0.0,"3,4,5",1.0,1.0,1.0,1.0,1.0,0.7605,1.0,1.0,0.0211
2026-08-20,2749,ＪＰホールディングス,サービス業,43.29,0.2,除外,0.5649,0.3925,0.0786,,0.6957,0.3663,0.6512,0.0968,0.4559,0.0,0.3143,0.0,0.0,0.2273,0.0526,0.2,1.0,0.1823,0.6007,1.0,"1,2,3,4",0.0,0.5981,0.5,1.0,0.6132,0.3079,0.5,1.0,
2026-08-20,2752,フジオフードグループ本社,小売業,11.14,0.0,除外,0.0,0.0,0.2514,0.1158,0.1899,,,,,0.0,0.1624,0.4432,0.4,0.0,0.2632,0.2,0.0,,0.0,0.5696,"1,2,3,4,5",,,,,,,,,0.0
2026-08-20,2760,東京エレクトロン　デバイス,卸売業,58.47,0.2,除外,0.9868,0.4439,0.4927,,0.4153,0.6575,0.7312,0.3871,0.0,0.0,0.5741,0.7965,0.6,,0.1053,0.2,0.246,,0.0,1.0,"2,3,4,5",1.0,1.0,1.0,1.0,1.0,0.8942,1.0,1.0,0.1091
2026-08-20,2767,円谷フィールズホールディングス,卸売業,9.46,0.0,除外,0.0,0.0,0.3786,,0.0,,,,,0.0,0.6477,0.5999,0.2667,,0.95,0.5,0.0,,0.0,0.0,"1,2,3,4,5",,,,,,,,,0.1455
2026-08-20,2768,双日,卸売業,52.94,0.2,除外,0.7764,0.4354,0.4534,0.3837,0.598,0.6448,0.7097,0.3871,0.0,0.2286,0.347,0.7047,0.5333,0.2273,0.7895,0.5,0.8877,0.1466,0.3578,1.0,"2,3,4,5",1.0,1.0,0.5,1.0,1.0,0.2113,0.5,1.0,0.0182
2026-08-20,277A,グロービング,サービス業,17.92,0.0,除外,0.0,0.0,0.2759,,0.4408,,,,,0.2307,0.0,0.6061,0.2667,0.0,0.0,1.0,0.6051,0.1667,0.9913,0.0,"1,2,3,4,5",,,,,,,,,
2026-08-20,2780,コメ兵ホールディングス,小売業,55.7,0.4,除外,0.9345,0.4732,0.1667,0.4138,0.7969,0.8459,0.9826,0.0645,0.0,0.0,0.0,0.0,0.6667,0.8182,0.1053,0.2,1.0,0.4595,0.7281,1.0,"2,3,4",1.0,1.0,1.0,1.0,1.0,0.4756,1.0,1.0,0.5316
